TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
340,18.01618449696781,32,20,55,-87.67202669065539,149.9297330968073,16812.0,31.0,9.0,7.0,1.0,17796.0,1.28,460.0,12641.58,5
497,18.47861302127748,70,14,19,-52.33746424733582,-36.17003220578715,18296.0,49.0,6.0,4.0,6.0,17819.0,0.23,896.0,12831.77,4
589,18.368613021277476,18,14,27,-73.44086904731567,150.17767752061303,15541.0,49.0,6.0,4.0,6.0,17819.0,0.59,272.0,12582.28,4
326,18.34618449696782,84,17,33,-58.14498715323991,110.77249689249459,13686.0,31.0,9.0,7.0,1.0,17796.0,2.54,959.0,12841.56,5
411,18.10653928855858,31,15,80,-31.329963195494614,58.33578868141757,13567.0,49.0,6.0,4.0,6.0,17819.0,0.88,432.0,12646.36,4
341,18.576348434174516,30,11,17,10.34159214755465,-172.54292741008933,10166.0,36.0,2.0,5.0,1.0,17814.0,0.23,145.0,12527.87,3
350,18.581184496967822,74,15,23,15.90093332632651,-144.01585135135707,10688.0,31.0,9.0,7.0,1.0,17796.0,0.53,845.0,12795.36,5
450,18.225913651565815,70,11,93,-4.778418504309414,128.924442258279,16719.0,36.0,2.0,5.0,1.0,17814.0,2.66,265.0,12576.6,3
598,18.58861302127748,98,11,55,89.86216565158693,-146.52299606120542,2633.0,49.0,6.0,4.0,6.0,17819.0,1.2,1220.0,12961.66,4
508,18.58861302127748,17,20,47,2.8693231587078856,-34.656516524742756,12269.0,49.0,6.0,4.0,6.0,17819.0,0.57,284.0,12587.07,4
413,18.466348434174513,51,17,74,84.08503752281845,-103.27780264084596,9148.0,36.0,2.0,5.0,1.0,17814.0,0.83,238.0,12565.25,3
336,18.47118449696782,30,19,75,54.08017581516873,-89.74149788100257,7054.0,31.0,9.0,7.0,1.0,17796.0,0.82,433.0,12630.65,5
420,18.698613021277485,84,16,69,-67.9892788188705,37.96869155804765,17494.0,49.0,6.0,4.0,6.0,17819.0,0.76,1072.0,12902.33,4
468,18.83417452113104,67,15,64,-75.00938131957204,-49.02689434179541,8843.0,36.0,2.0,5.0,1.0,17814.0,1.83,276.0,12580.75,3
604,18.841470164134627,57,14,92,-50.03744202841118,161.81110503289057,12935.0,49.0,6.0,4.0,6.0,17819.0,2.0,740.0,12769.9,4
352,18.801184496967828,13,10,64,-22.70371029325382,-45.13322591417352,13818.0,31.0,9.0,7.0,1.0,17796.0,1.49,200.0,12537.65,5
423,18.981027667984186,21,12,50,74.83612173864893,-172.2249981671449,9808.0,36.0,2.0,5.0,1.0,17814.0,0.56,123.0,12519.17,3
510,18.95147016413463,88,17,71,-10.081803939282736,-166.41185578927275,8984.0,49.0,6.0,4.0,6.0,17819.0,0.87,1124.0,12923.16,4
433,19.17064824632641,45,15,24,50.418183092663895,174.51499100060596,2008.0,49.0,6.0,4.0,6.0,17819.0,0.26,600.0,12713.38,4
343,18.724174521131037,15,20,76,-74.21395552912561,-116.00150864615102,8831.0,36.0,2.0,5.0,1.0,17814.0,1.03,145.0,12528.11,3
619,19.280648246326415,61,10,30,20.64996076618887,52.503022616617784,8555.0,49.0,6.0,4.0,6.0,17819.0,0.65,772.0,12782.3,4
480,19.247261434217954,80,18,48,51.11442116998302,72.09679429432117,13543.0,36.0,2.0,5.0,1.0,17814.0,1.37,330.0,12602.21,3
435,19.357261434217957,51,15,23,51.15718663131423,-91.80706559724709,5534.0,36.0,2.0,5.0,1.0,17814.0,0.26,228.0,12561.08,3
331,18.691184496967825,88,19,100,75.33712932593102,82.35239160532228,1515.0,31.0,9.0,7.0,1.0,17796.0,7.69,1013.0,12864.71,5
357,19.46726143421796,97,18,27,86.61372591594116,135.86040431664918,10057.0,36.0,2.0,5.0,1.0,17814.0,0.36,381.0,12622.31,3
362,19.33538546549083,89,19,35,56.46622473120519,-174.09440200253096,5536.0,31.0,9.0,7.0,1.0,17796.0,0.81,1023.0,12866.64,5
489,19.577261434217963,26,13,20,47.44381993472928,-67.35667066348876,5183.0,36.0,2.0,5.0,1.0,17814.0,0.57,143.0,12527.17,3
348,19.60144051136239,18,11,29,53.90895594997957,-22.57487787621676,5304.0,31.0,9.0,7.0,1.0,17796.0,2.23,257.0,12560.67,5
521,19.390648246326418,75,18,94,-33.55458464047869,73.36272099974099,13132.0,49.0,6.0,4.0,6.0,17819.0,1.15,972.0,12862.45,4
344,19.140470211253543,52,14,84,-53.461960882997445,-66.33325324502422,17614.0,31.0,9.0,7.0,1.0,17796.0,0.91,618.0,12704.67,5
491,19.80900056465275,92,17,32,-5.862029433503906,13.682075834428474,10514.0,36.0,2.0,5.0,1.0,17814.0,0.91,361.0,12614.47,3
540,19.918727342371618,66,14,16,-9.67911876184614,-130.2491651428321,10221.0,49.0,6.0,4.0,6.0,17819.0,0.2,848.0,12812.56,4
622,19.50064824632642,63,10,96,48.63311437549896,87.58018965992443,4320.0,49.0,6.0,4.0,6.0,17819.0,2.09,796.0,12792.33,4
443,19.390648246326418,80,19,81,74.23205794741014,117.99528502559093,1680.0,49.0,6.0,4.0,6.0,17819.0,0.89,1036.0,12887.97,4
544,20.02872734237162,55,19,23,-74.44011633695371,102.57773909743179,16126.0,49.0,6.0,4.0,6.0,17819.0,0.28,736.0,12767.78,4
442,19.577261434217963,36,15,89,-80.47498983346473,70.04592603224944,11182.0,36.0,2.0,5.0,1.0,17814.0,1.0,183.0,12543.3,3
361,19.97740381411469,57,20,31,56.01355536793517,111.3030494627946,2112.0,31.0,9.0,7.0,1.0,17796.0,0.34,710.0,12741.3,5
636,20.02872734237162,75,17,37,-51.53682734208729,-63.065393936165975,17250.0,49.0,6.0,4.0,6.0,17819.0,0.8,968.0,12860.74,4
462,20.02872734237162,70,15,21,-0.10881927492788179,-93.47660851990074,10862.0,49.0,6.0,4.0,6.0,17819.0,0.23,900.0,12833.37,4
458,20.19861095426314,57,17,11,48.139547928694554,-28.182961241364552,7136.0,36.0,2.0,5.0,1.0,17814.0,0.12,256.0,12572.24,3
359,19.699000564652746,75,18,64,-73.2239661423377,-43.27565529814308,8782.0,36.0,2.0,5.0,1.0,17814.0,0.86,315.0,12596.06,3
371,19.711440511362394,59,17,67,-47.361768601787176,123.23238342437855,12864.0,31.0,9.0,7.0,1.0,17796.0,1.56,709.0,12741.27,5
646,20.268670845196482,68,10,17,-32.36845289353787,-124.2485679455098,12778.0,49.0,6.0,4.0,6.0,17819.0,0.37,856.0,12815.81,4
495,20.016792772444955,49,11,53,-79.02602141172203,80.73038669902172,11415.0,36.0,2.0,5.0,1.0,17814.0,1.51,202.0,12551.05,3
459,20.30861095426314,93,11,14,20.685105278190292,-142.19428165624953,6964.0,36.0,2.0,5.0,1.0,17814.0,0.16,334.0,12603.45,3
546,20.15867084519648,12,17,46,-75.7758282976055,-66.74215401557852,18167.0,49.0,6.0,4.0,6.0,17819.0,0.56,212.0,12558.27,4
648,20.378670845196485,85,12,38,67.36411737178005,85.15908736171474,2987.0,49.0,6.0,4.0,6.0,17819.0,0.83,1068.0,12900.75,4
653,20.59867084519649,60,13,10,6.255533447342145,-65.75189150330188,11241.0,49.0,6.0,4.0,6.0,17819.0,0.22,772.0,12782.17,4
355,19.867403814114688,61,12,95,-25.254911372759295,-129.3387904395451,15529.0,31.0,9.0,7.0,1.0,17796.0,7.31,694.0,12736.99,5
506,20.418610954263144,32,14,62,26.492728321342454,-83.86722486494885,2714.0,36.0,2.0,5.0,1.0,17814.0,1.77,166.0,12536.73,3
365,20.254189528400406,44,13,59,-1.0327378365960271,-83.17817251030088,13017.0,31.0,9.0,7.0,1.0,17796.0,0.64,531.0,12669.79,5
464,20.268670845196482,19,17,96,-82.97222636298196,162.5339668390277,16594.0,49.0,6.0,4.0,6.0,17819.0,1.05,296.0,12592.02,4
461,20.418610954263144,44,20,60,-70.82286931081579,102.50177755458128,12389.0,36.0,2.0,5.0,1.0,17814.0,0.67,232.0,12562.8,3
379,20.36418952840041,43,15,61,-11.760190547619686,-43.951604490502405,12684.0,31.0,9.0,7.0,1.0,17796.0,1.42,535.0,12671.63,5
554,20.488670845196488,91,16,90,56.901059635763005,7.637782104451674,6091.0,49.0,6.0,4.0,6.0,17819.0,1.1,1156.0,12936.03,4
659,20.708670845196494,75,18,50,-11.248408899018784,-39.430876746098676,13769.0,49.0,6.0,4.0,6.0,17819.0,1.09,972.0,12862.43,4
473,20.931208356860548,80,20,10,56.69900483786708,125.9306934438689,13034.0,36.0,2.0,5.0,1.0,17814.0,0.11,340.0,12605.83,3
370,20.73116200546463,71,18,30,89.32893629392746,-64.29592610193373,3181.0,31.0,9.0,7.0,1.0,17796.0,2.31,836.0,12792.29,5
