TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,CpuTime,StartExecTime,getFinishTime,DataCenterID,VmID
1639,12,15,79,-30.12691148763377,-77.17180504868317,0.6531707317073128,51.395879714047766,52.04905044575508,3,4
1640,85,18,81,-11.20351001831095,-128.33537262276778,0.4399999999999977,33.35793660334971,33.797936603349704,5,14
1641,59,13,92,-47.238200797193585,-16.235898458599763,0.6284057971014505,44.11193257774586,44.74033837484731,3,5
1642,20,17,25,-85.915774317395,-59.6713542349074,0.22004784688995116,31.987231014587554,32.207278861477505,3,1
1643,92,16,60,20.731648720215034,105.50775229002386,0.3299999999999983,33.797936603349704,34.1279366033497,5,14
1644,23,18,25,-87.42068136356717,-113.7876250796189,0.21999999999999886,35.598617415618236,35.818617415618235,3,2
1645,19,19,50,-89.42101405040269,-141.21848826259054,0.33214953271028236,32.207278861477505,32.53942839418779,3,1
1646,15,15,72,-16.062504314616916,148.70821591837006,0.5380217267009684,53.59709963623779,54.13512136293876,4,6
1647,51,11,65,0.1779243694370365,62.52326219756654,0.579798657718122,52.05905727878988,52.638855936508,5,12
1648,88,19,68,3.065935228303701,113.60990847800491,0.3327722772277255,34.89904771446081,35.23181999168854,5,15
1649,13,14,56,18.96839203691694,-19.997386363154135,0.44333333333333513,54.13512136293876,54.5784546962721,4,6
1650,19,17,30,43.724630694451406,82.23920154755058,0.2804545454545462,44.56468215808381,44.84513670353836,4,9
1651,18,18,91,-10.497839348481065,-145.93488084045026,0.6893939393939377,54.5784546962721,55.267848635666034,4,6
1652,39,16,76,-46.8580731760065,-44.624118830270305,0.5442523860021211,52.04905044575508,52.5933028317572,3,4
1653,10,14,87,-3.637402821148825,-120.80924345398194,0.5239393939393935,40.467273740225245,40.99121313416464,4,8
1654,54,13,91,-61.123423346258264,-128.47930223801725,0.6557602005926597,52.5933028317572,53.24906303234986,3,4
1655,18,13,25,18.932247231124066,-56.206643674992264,0.15723270440251724,44.84513670353836,45.002369407940876,4,9
1656,18,18,32,80.9552444605007,65.35773483000622,0.14814814814814525,36.523544129619566,36.67169227776771,5,11
1657,65,11,52,38.90448134667642,31.587761950975363,0.44827586206896797,52.638855936508,53.08713179857697,5,12
1658,18,18,66,78.25784656730332,179.56978798453832,0.5,55.267848635666034,55.767848635666034,4,6
1659,75,13,61,-5.245336749535667,153.50405379989428,0.44413793103448285,42.55443797770218,42.99857590873666,5,13
1660,81,13,59,10.070595756217386,-100.12650520235766,0.4638582677165317,45.167723738649535,45.63158200636607,4,10
1661,42,10,53,60.04258809251914,163.39369137469976,0.3299999999999983,36.67169227776771,37.00169227776771,5,11
1662,76,13,25,35.36039503466162,34.208080011309534,0.11111111111111427,34.1279366033497,34.23904771446082,5,14
1663,37,18,62,34.26302954461568,-128.4292022302961,0.3853543307086582,45.002369407940876,45.387723738649534,4,9
1664,10,19,42,34.66090315255343,6.169447824077054,0.3299999999999983,44.74033837484731,45.07033837484731,3,5
1665,54,13,78,-60.865708303540075,-66.9147075094734,0.4399999999999977,35.818617415618235,36.25861741561823,3,2
1666,61,20,67,-23.267367153392257,-94.02367190163538,0.40602917711419906,45.07033837484731,45.47636755196151,3,5
1667,87,18,100,-62.33004359902911,140.980335996821,0.8599999999999994,53.08713179857697,53.94713179857697,5,12
1668,71,20,52,57.70947841572871,31.455292253625146,0.3939393939393909,55.767848635666034,56.161788029605425,4,6
1669,71,18,16,16.316914508696925,-60.412736861987,0.21999999999999886,45.63158200636607,45.851582006366066,4,10
1670,80,20,29,-51.21737611206629,-135.39107109562926,0.21999999999999886,45.47636755196151,45.69636755196151,3,5
1671,55,11,27,-87.86686002484441,77.87518984350356,0.21999999999999886,36.25861741561823,36.47861741561823,3,2
1672,45,13,86,83.70523409971648,79.16757795589768,0.6040439756351219,40.99121313416464,41.59525710979976,4,8
1673,53,12,32,28.23285998493752,-4.57160339373786,0.21999999999999886,35.23181999168854,35.45181999168854,5,15
1674,46,16,34,52.82341033981311,21.163271495054943,0.22818791946308892,42.99857590873666,43.22676382819975,5,13
1675,59,13,23,-77.25241048239576,-35.20699624300943,0.24043478260869477,58.56431970307991,58.804754485688605,3,3
1676,94,20,95,16.210280517007263,-132.58975800209436,0.5499999999999972,36.47861741561823,37.02861741561823,3,2
1677,30,13,47,-12.136353889127378,24.97969893700565,0.21999999999999886,34.23904771446082,34.459047714460816,5,14
1678,16,10,64,-76.05873747119935,125.82959381515377,0.5954219152106219,58.804754485688605,59.40017640089923,3,3
1679,64,12,55,4.068834061457608,25.904551657399452,0.3299999999999983,35.45181999168854,35.781819991688536,5,15
1680,30,12,53,1.5475591964937934,-73.10298944895155,0.3538582677165323,45.387723738649534,45.741582006366066,4,9
1681,35,19,18,1.2188403224950122,168.24658332281513,0.1551724137931032,53.94713179857697,54.10230421237007,5,12
1682,23,17,78,64.65409915471596,31.185655018635828,0.5425984251968501,41.81525710979976,42.35785553499661,4,7
