TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,CpuTime,StartExecTime,getFinishTime,DataCenterID,VmID
333,77,14,14,2.555555556,69.0,1.9108669108669076,55.34889332889338,57.25976023976029,3,2
334,39,11,20,1.538461538,20.0,0.722102747909199,11.837354261937124,12.559457009846323,5,12
335,74,17,11,5.545004455,95.0,0.5434365325077408,18.56311514079315,19.106551673300892,4,8
336,83,15,15,2.640803641,30.0,2.83702963702963,86.80838272838281,89.64541236541244,3,1
337,73,20,13,3.478518519,87.0,0.6803324808184144,9.55697940503432,10.237311885852735,4,9
338,95,13,23,6.0,78.0,3.2775202575202513,57.25976023976029,60.53728049728054,3,2
339,24,11,13,2.108171964,32.0,0.5151851851851834,13.43945700984632,13.954642195031504,5,13
340,94,13,21,3.71,93.0,1.1856289701235205,24.72949073450892,25.915119704632442,4,7
341,36,16,16,4.307692308,56.0,0.5699999999999985,12.559457009846323,13.129457009846321,5,12
342,41,20,19,3.406240602,52.0,0.6070967741935469,15.45603839657231,16.063135170765857,5,14
343,100,11,12,4.692307692,61.0,1.656343656343651,60.53728049728054,62.19362415362419,3,2
344,28,11,15,1.2,18.0,1.0217293233082785,30.44288252600814,31.46461184931642,4,6
345,52,11,14,1.295732938,30.0,0.5648275862069028,16.063135170765857,16.62796275697276,5,11
346,71,15,21,1.24,31.0,1.8747474747474797,33.08243090243092,34.9571783771784,3,4
347,41,18,10,5.102256729,86.0,0.45529411764705685,10.237311885852735,10.692606003499792,4,9
348,86,16,24,2.307692308,30.0,1.3928568223628126,25.915119704632442,27.307976526995255,4,7
349,61,17,14,2.176296296,55.0,0.49518518518518384,13.129457009846321,13.624642195031505,5,12
350,14,18,14,5.769230769,75.0,0.4818522638322431,13.954642195031504,14.436494458863747,5,13
351,29,20,24,1.827586207,53.0,0.8259955506117898,14.436494458863747,15.262490009475536,5,13
352,14,12,18,1.234173669,19.0,0.8821093013864587,10.692606003499792,11.57471530488625,4,9
353,34,15,13,1.494279176,29.0,1.8356088356088307,62.19362415362419,64.02923298923302,3,2
354,74,18,10,2.54,67.0,0.8462637362637366,34.9571783771784,35.80344211344214,3,4
355,66,14,17,1.809207161,28.0,1.8435775335775375,49.14778443778448,50.99136197136202,3,3
356,30,15,22,3.230769231,42.0,1.2067507002801179,19.106551673300892,20.31330237358101,4,8
357,89,20,16,1.143859649,18.0,1.6859140859140922,50.99136197136202,52.67727605727611,3,3
358,72,15,16,1.031884058,24.0,-1.0,0.0,-1.0,-1,15
359,14,12,18,1.058823529,18.0,0.5648275862069028,16.063135170765857,16.62796275697276,5,14
360,90,20,20,5.153846154,67.0,2.7786424686424738,64.02923298923302,66.8078754578755,3,2
361,10,13,12,4.686165414,99.0,-1.0,0.0,-1.0,-1,15
362,29,19,23,3.81037037,96.0,1.2068778083315692,20.31330237358101,21.52018018191258,4,8
363,61,16,23,1.923076923,25.0,3.1557109557109726,66.8078754578755,69.96358641358647,3,2
364,88,12,14,5.846153846,76.0,0.5882608695652216,21.630180181912582,22.218441051477804,4,10
365,81,16,25,5.467558923,93.0,1.0362967082766907,16.62796275697276,17.66425946524945,5,11
366,37,12,15,1.078518519,27.0,0.6771428571428562,11.57471530488625,12.251858162029107,4,9
367,87,13,18,4.307692308,56.0,2.543545343545347,69.96358641358647,72.50713175713182,3,2
368,77,20,14,0.4,10.0,0.6808695652173888,12.251858162029107,12.932727727246496,4,9
369,28,10,11,3.174814815,80.0,0.4135483870967729,15.262490009475536,15.67603839657231,5,13
370,36,14,18,3.335899852,64.0,0.5686977299880525,16.62796275697276,17.196660486960813,5,14
371,36,20,25,2.233766234,21.0,1.4515892672858612,27.307976526995255,28.759565794281116,4,7
372,43,20,21,5.307692308,69.0,4.1662548562548665,89.64541236541244,93.8116672216673,3,1
373,16,13,16,2.32,58.0,0.5775989782886413,17.196660486960813,17.774259465249454,5,14
374,99,14,12,2.256705639,48.0,1.6455533355533305,72.50713175713182,74.15268509268515,3,2
375,38,10,20,4.153846154,54.0,0.7100000000000044,17.774259465249454,18.48425946524946,5,14
376,26,19,12,2.585580686,81.0,0.572941176470593,22.218441051477804,22.791382227948397,4,10
377,33,13,21,3.999266645,68.0,0.953893557422969,12.932727727246496,13.886621284669465,4,9
378,100,14,20,5.153846154,67.0,1.7933177933177973,35.80344211344214,37.596759906759935,3,4
379,54,12,25,1.839751553,28.0,0.8419243604004478,15.67603839657231,16.517962756972757,5,13
380,10,13,23,0.44,11.0,0.729412515964242,18.48425946524946,19.2136719812137,5,14
381,17,19,14,1.92,48.0,0.9661556064073196,31.46461184931642,32.43076745572374,4,6
382,67,20,16,1.354385965,21.0,1.6891996891996897,52.67727605727611,54.3664757464758,3,3
383,93,16,18,4.846153846,63.0,2.4468642468642656,74.15268509268515,76.59954933954941,3,2
384,79,14,20,3.033562166,70.0,1.1327370215820949,28.759565794281116,29.89230281586321,4,7
385,59,16,24,3.4,85.0,4.677410367410346,93.8116672216673,98.48907758907765,3,1
386,22,17,18,5.461538462,71.0,0.639438470728793,13.624642195031505,14.264080665760298,5,12
