TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterLatitude,DataCenterLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
1064,187.80747663551386,47,12,62,-32.195458904061375,-36.99764822275844,-77.10527729291653,94.68842319072581,7428.0,50.0,22.0,27.0,16.0,3369.0,2.66,21.1,2374.97,4
1065,129.8170325900515,27,15,22,-12.251821436813032,-124.22756386572404,69.11788034887269,60.650919370546035,13682.0,41.0,23.0,30.0,23.0,3376.0,0.49,16.92,2383.8,3
1066,188.3869158878503,30,10,72,-71.98302690890796,-13.17792573031167,-77.10527729291653,94.68842319072581,2787.0,50.0,22.0,27.0,16.0,3369.0,3.09,14.1,2367.65,4
1067,129.95988973290864,67,18,11,-48.36851526561755,-35.72536118210269,69.11788034887269,60.650919370546035,15171.0,41.0,23.0,30.0,23.0,3376.0,0.25,36.22,2392.93,3
1068,130.06988973290862,85,13,62,-21.344519292855438,-1.0065311044165242,69.11788034887269,60.650919370546035,11176.0,41.0,23.0,30.0,23.0,3376.0,1.39,43.0,2391.99,3
1069,189.059813084112,61,16,36,-40.09787090365926,160.04550652286804,-77.10527729291653,94.68842319072581,5076.0,50.0,22.0,27.0,16.0,3369.0,1.54,27.5,2374.84,4
1070,130.47248713550601,88,16,41,-4.204269667426033,99.71210562045775,69.11788034887269,60.650919370546035,8675.0,41.0,23.0,30.0,23.0,3376.0,0.92,45.28,2390.26,3
1071,165.94380165289252,38,11,71,-12.393490393263306,-86.53558111483318,63.24689495353044,-87.86374550916128,8411.0,56.0,15.0,23.0,23.0,3371.0,1.54,16.97,2375.36,5
1072,130.73872090173978,19,11,45,-23.101761598894868,35.61456488060847,69.11788034887269,60.650919370546035,10450.0,41.0,23.0,30.0,23.0,3376.0,1.01,12.04,2378.77,3
1073,166.53057851239666,94,13,64,82.0052260387678,-171.4509267902853,63.24689495353044,-87.86374550916128,2998.0,56.0,15.0,23.0,23.0,3371.0,1.39,38.71,2378.6,5
1074,189.39626168224282,11,19,53,-25.465536362480535,89.4485942800921,-77.10527729291653,94.68842319072581,5748.0,50.0,22.0,27.0,16.0,3369.0,2.27,9.31,2368.45,4
1075,1.709622641509434,83,12,11,10.219260218339102,126.32993060051194,69.11788034887269,60.650919370546035,7997.0,41.0,23.0,30.0,23.0,3376.0,0.34,41.78,2388.01,3
1076,189.89158878504657,90,15,69,-39.769306188918186,59.89089458002181,-77.10527729291653,94.68842319072581,4463.0,50.0,22.0,27.0,16.0,3369.0,2.96,38.25,2378.95,4
1077,131.03092869394757,20,15,54,86.29184090269317,-61.951501643610186,69.11788034887269,60.650919370546035,2566.0,41.0,23.0,30.0,23.0,3376.0,1.21,13.7,2371.61,3
1078,167.05950413223138,100,19,100,42.45607968310023,120.82159298410829,63.24689495353044,-87.86374550916128,7990.0,56.0,15.0,23.0,23.0,3371.0,2.17,42.37,2385.29,5
1079,190.53644859813068,21,13,19,-70.82188603609666,134.06525928369746,-77.10527729291653,94.68842319072581,1358.0,50.0,22.0,27.0,16.0,3369.0,0.81,11.49,2364.5,4
1080,131.38157804459692,40,14,38,-27.052179870503018,-15.342313374469768,69.11788034887269,60.650919370546035,12272.0,41.0,23.0,30.0,23.0,3376.0,0.85,22.6,2384.77,3
1081,131.62833129135018,21,14,11,-3.654663995199698,124.18783310583916,69.11788034887269,60.650919370546035,9376.0,41.0,23.0,30.0,23.0,3376.0,0.25,13.86,2378.2,3
1082,167.88595041322313,74,14,78,9.14709054264749,-150.87642470198878,63.24689495353044,-87.86374550916128,7772.0,56.0,15.0,23.0,23.0,3371.0,1.7,31.34,2380.52,5
1083,131.73833129135016,97,16,45,37.819678191972244,-23.190528485138685,69.11788034887269,60.650919370546035,5883.0,41.0,23.0,30.0,23.0,3376.0,1.01,49.42,2389.15,3
1084,168.5305785123967,66,10,79,8.349103480855405,-78.87239837952593,63.24689495353044,-87.86374550916128,6146.0,56.0,15.0,23.0,23.0,3371.0,1.72,27.38,2377.31,5
1085,132.03053908355795,41,17,47,66.13746681971139,-97.5005032935106,69.11788034887269,60.650919370546035,4880.0,41.0,23.0,30.0,23.0,3376.0,1.05,23.96,2377.98,3
1086,132.33573388875277,51,16,28,56.78568004173408,-95.27024758278206,69.11788034887269,60.650919370546035,5880.0,41.0,23.0,30.0,23.0,3376.0,0.63,28.26,2380.57,3
1087,190.71401869158862,13,17,18,-0.749178873492724,-165.31494500452035,-77.10527729291653,94.68842319072581,10173.0,50.0,22.0,27.0,16.0,3369.0,0.77,9.53,2372.52,4
1088,190.88224299065405,10,11,19,-17.404701030532948,126.0919142069572,-77.10527729291653,94.68842319072581,6866.0,50.0,22.0,27.0,16.0,3369.0,0.81,6.77,2368.12,4
1089,191.059813084112,25,15,19,-75.67327504562354,32.96950685717766,-77.10527729291653,94.68842319072581,1547.0,50.0,22.0,27.0,16.0,3369.0,0.81,13.55,2365.51,4
1090,191.23738317756994,69,14,77,-35.12658376307856,13.249572992408417,-77.10527729291653,94.68842319072581,6002.0,50.0,22.0,27.0,16.0,3369.0,3.3,30.0,2377.29,4
1091,132.51755207057096,23,13,74,28.60523645417345,-108.83353352619031,69.11788034887269,60.650919370546035,9114.0,41.0,23.0,30.0,23.0,3376.0,1.66,14.48,2378.6,3
1092,191.95700934579423,65,20,39,-64.40047879079302,-115.1381730938816,-77.10527729291653,94.68842319072581,4147.0,50.0,22.0,27.0,16.0,3369.0,1.67,30.1,2374.99,4
1093,132.99807155109045,37,19,43,22.231579080133244,91.84224655471706,69.11788034887269,60.650919370546035,5618.0,41.0,23.0,30.0,23.0,3376.0,0.96,22.72,2378.19,3
1094,169.18347107438015,31,11,51,8.836834118370646,-130.69701557025795,63.24689495353044,-87.86374550916128,6938.0,56.0,15.0,23.0,23.0,3371.0,1.11,14.31,2372.7,5
1095,169.60495867768594,30,19,72,2.6577183101396145,-141.45784682217982,63.24689495353044,-87.86374550916128,8010.0,56.0,15.0,23.0,23.0,3371.0,1.57,15.77,2374.49,5
1096,192.32149532710264,82,15,11,4.11534337289504,-86.08121381374617,-77.10527729291653,94.68842319072581,11898.0,50.0,22.0,27.0,16.0,3369.0,0.47,35.21,2384.42,4
1097,192.43149532710262,17,15,70,-41.06915194092481,174.9877588673579,-77.10527729291653,94.68842319072581,5340.0,50.0,22.0,27.0,16.0,3369.0,3.0,10.51,2368.74,4
1098,133.27729233031124,28,19,92,73.17125013257115,99.16688311099847,69.11788034887269,60.650919370546035,1426.0,41.0,23.0,30.0,23.0,3376.0,2.06,18.58,2372.68,3
1099,193.08570093457925,90,11,50,-40.548251801467785,-112.46572075928479,-77.10527729291653,94.68842319072581,6797.0,50.0,22.0,27.0,16.0,3369.0,2.14,37.17,2380.61,4
1100,170.2,15,10,20,26.443360494352362,-177.8672808861157,63.24689495353044,-87.86374550916128,7402.0,56.0,15.0,23.0,23.0,3371.0,0.43,8.0,2370.43,5
1101,170.36528925619834,37,18,62,78.99950196971551,-60.786558515458935,63.24689495353044,-87.86374550916128,1960.0,56.0,15.0,23.0,23.0,3371.0,1.35,18.2,2369.35,5
1102,193.55299065420542,49,20,35,-0.6813787283522572,-174.3486815892088,-77.10527729291653,94.68842319072581,9957.0,50.0,22.0,27.0,16.0,3369.0,1.5,24.02,2378.32,4
1103,133.87469492771385,50,12,79,87.57199310615448,82.80951246793546,69.11788034887269,60.650919370546035,2074.0,41.0,23.0,30.0,23.0,3376.0,1.77,26.6,2376.45,3
1104,193.88009345794373,50,13,95,-38.0375054113451,-101.23430998751803,-77.10527729291653,94.68842319072581,7164.0,50.0,22.0,27.0,16.0,3369.0,4.07,22.51,2375.69,4
1105,194.76794392523345,98,18,29,-29.455714352435926,110.98085542210248,-77.10527729291653,94.68842319072581,5365.0,50.0,22.0,27.0,16.0,3369.0,1.24,42.1,2380.88,4
1106,195.03897196261664,84,15,97,-60.386888386529435,114.71539246653981,-77.10527729291653,94.68842319072581,2001.0,50.0,22.0,27.0,16.0,3369.0,4.16,35.97,2375.94,4
1107,134.38768194070087,42,15,82,-32.38582254731361,94.42950134709395,69.11788034887269,60.650919370546035,11618.0,41.0,23.0,30.0,23.0,3376.0,1.84,23.82,2384.9,3
1108,170.87768595041322,36,15,45,-43.252430109723875,-117.47718116702237,63.24689495353044,-87.86374550916128,12128.0,56.0,15.0,23.0,23.0,3371.0,0.98,17.13,2378.97,5
1109,171.2495867768595,81,13,32,-3.865586414208039,35.143569305051955,63.24689495353044,-87.86374550916128,11981.0,56.0,15.0,23.0,23.0,3371.0,0.7,33.77,2385.4,5
1110,171.51404958677685,15,14,59,-13.721588084758807,-12.892244782976064,63.24689495353044,-87.86374550916128,10635.0,56.0,15.0,23.0,23.0,3371.0,1.28,8.92,2374.29,5
1111,172.00165289256196,97,14,92,36.37506731868882,-130.6834521379441,63.24689495353044,-87.86374550916128,4148.0,56.0,15.0,23.0,23.0,3371.0,2.0,40.08,2380.48,5
1112,134.9201494731684,23,10,84,55.22897333754244,69.46297023150177,69.11788034887269,60.650919370546035,1606.0,41.0,23.0,30.0,23.0,3376.0,1.88,13.58,2370.8,3
1113,135.46560401862294,27,13,83,73.44769850287744,-56.32794138519071,69.11788034887269,60.650919370546035,3540.0,41.0,23.0,30.0,23.0,3376.0,1.86,16.32,2373.83,3
1114,172.76198347107436,99,12,41,67.82769337290549,-157.37149941824885,63.24689495353044,-87.86374550916128,3066.0,56.0,15.0,23.0,23.0,3371.0,0.89,40.38,2379.19,5
1115,195.9455140186914,50,19,47,-17.955684077942635,5.219809764167735,-77.10527729291653,94.68842319072581,8049.0,50.0,22.0,27.0,16.0,3369.0,2.01,24.13,2376.6,4
1116,196.38476635514,74,13,43,-47.33197463555341,-76.03169959343144,-77.10527729291653,94.68842319072581,6163.0,50.0,22.0,27.0,16.0,3369.0,1.84,31.63,2377.67,4
1117,136.004565057584,54,12,10,46.73318574832888,3.5212455075952107,69.11788034887269,60.650919370546035,3960.0,41.0,23.0,30.0,23.0,3376.0,0.22,28.44,2378.6,3
1118,196.78663551401849,11,16,41,-85.07314427050198,4.2631750478183505,-77.10527729291653,94.68842319072581,1537.0,50.0,22.0,27.0,16.0,3369.0,1.76,8.5,2363.77,4
1119,173.10082644628096,28,16,40,43.67802404840856,-32.403378620876424,63.24689495353044,-87.86374550916128,4086.0,56.0,15.0,23.0,23.0,3371.0,0.87,14.32,2369.78,5
1120,173.43140495867766,46,13,44,55.68745915722508,-75.03762790746647,63.24689495353044,-87.86374550916128,1105.0,56.0,15.0,23.0,23.0,3371.0,0.96,20.47,2369.28,5
1121,136.11456505758397,23,15,92,17.37905825395724,91.48503145425889,69.11788034887269,60.650919370546035,6134.0,41.0,23.0,30.0,23.0,3376.0,2.06,15.08,2375.98,3
1122,136.71196765498658,94,11,70,30.73660174138935,67.67280296460541,69.11788034887269,60.650919370546035,4291.0,41.0,23.0,30.0,23.0,3376.0,1.57,46.54,2386.58,3
1123,197.16981308411195,85,15,78,4.6626444767012885,131.6906478656672,-77.10527729291653,94.68842319072581,9379.0,50.0,22.0,27.0,16.0,3369.0,3.34,36.35,2383.22,4
1124,173.79504132231403,62,15,51,-25.203796980659646,-35.45432093769037,63.24689495353044,-87.86374550916128,10849.0,56.0,15.0,23.0,23.0,3371.0,1.11,27.01,2381.69,5
1125,137.16651310953205,40,13,41,72.12938212979913,26.15034690721592,69.11788034887269,60.650919370546035,1296.0,41.0,23.0,30.0,23.0,3376.0,0.92,22.3,2373.69,3
1126,197.89878504672876,26,15,65,-78.74443746292303,27.04909487925252,-77.10527729291653,94.68842319072581,1494.0,50.0,22.0,27.0,16.0,3369.0,2.79,13.93,2366.2,4
1127,198.50626168224278,12,20,22,-15.081037483631661,27.51754876175454,-77.10527729291653,94.68842319072581,7816.0,50.0,22.0,27.0,16.0,3369.0,0.94,9.96,2370.38,4
1128,198.7118691588783,40,16,93,-72.05906410560794,-105.68327649522047,-77.10527729291653,94.68842319072581,3374.0,50.0,22.0,27.0,16.0,3369.0,3.99,19.52,2370.68,4
1129,174.21652892561983,33,11,89,28.623000730605995,-137.4484108029296,63.24689495353044,-87.86374550916128,5209.0,56.0,15.0,23.0,23.0,3371.0,1.93,15.07,2371.52,5
1130,174.95206611570248,13,19,86,43.773688659445895,-79.60993539203506,63.24689495353044,-87.86374550916128,2228.0,56.0,15.0,23.0,23.0,3371.0,1.87,9.31,2366.21,5
1131,137.43274687576582,60,20,14,-5.434233924286943,-25.565645721604028,69.11788034887269,60.650919370546035,10422.0,41.0,23.0,30.0,23.0,3376.0,0.31,33.6,2387.16,3
1132,137.5427468757658,69,17,57,27.878966084305716,-178.17413135949116,69.11788034887269,60.650919370546035,8240.0,41.0,23.0,30.0,23.0,3376.0,1.28,36.84,2386.56,3
1133,199.58102803738296,55,10,43,-45.98509597751012,-120.7674766665659,-77.10527729291653,94.68842319072581,6106.0,50.0,22.0,27.0,16.0,3369.0,1.84,23.6,2374.4,4
1134,137.91287674589566,43,10,35,11.100115353241222,-179.11974577531737,69.11788034887269,60.650919370546035,9983.0,41.0,23.0,30.0,23.0,3376.0,0.78,22.78,2382.53,3
1135,138.14014947316838,94,11,40,20.753756346379646,14.178057591726457,69.11788034887269,60.650919370546035,6215.0,41.0,23.0,30.0,23.0,3376.0,0.9,46.54,2388.3,3
1136,175.66280991735536,89,11,77,45.302535554831735,-36.68711397381284,63.24689495353044,-87.86374550916128,3732.0,56.0,15.0,23.0,23.0,3371.0,1.67,36.35,2378.47,5
1137,138.39988973290863,95,17,60,70.52232223045056,125.1923744477707,69.11788034887269,60.650919370546035,2364.0,41.0,23.0,30.0,23.0,3376.0,1.34,48.8,2385.49,3
1138,199.98289719626146,60,13,81,-32.20975563666128,162.7558776521351,-77.10527729291653,94.68842319072581,5986.0,50.0,22.0,27.0,16.0,3369.0,3.47,26.31,2375.85,4
1139,138.78950012251903,27,10,24,47.97474939032631,101.61683199031745,69.11788034887269,60.650919370546035,3229.0,41.0,23.0,30.0,23.0,3376.0,0.54,15.42,2372.76,3
1140,200.73990654205585,63,10,17,-24.68807440285842,74.35988702267943,-77.10527729291653,94.68842319072581,5929.0,50.0,22.0,27.0,16.0,3369.0,0.73,26.64,2375.1,4
1141,176.299173553719,66,14,13,18.689101640606722,118.15186652870631,63.24689495353044,-87.86374550916128,10626.0,56.0,15.0,23.0,23.0,3371.0,0.28,28.3,2381.73,5
1142,200.89878504672873,87,12,32,-82.7389293002483,128.86832511471113,-77.10527729291653,94.68842319072581,888.0,50.0,22.0,27.0,16.0,3369.0,1.37,36.3,2374.12,4
1143,201.19785046728947,51,18,90,-87.18204340506647,20.86721447197033,-77.10527729291653,94.68842319072581,1379.0,50.0,22.0,27.0,16.0,3369.0,3.86,24.24,2370.53,4
1144,176.40917355371897,82,14,14,-39.56682684305761,37.51073441981379,63.24689495353044,-87.86374550916128,15603.0,56.0,15.0,23.0,23.0,3371.0,0.3,34.38,2389.15,5
1145,138.9453442783632,26,14,38,15.929129448330158,132.90488118778967,69.11788034887269,60.650919370546035,7655.0,41.0,23.0,30.0,23.0,3376.0,0.85,16.16,2377.57,3
1146,202.03897196261659,56,11,47,-75.77208088940337,17.54867842216973,-77.10527729291653,94.68842319072581,1873.0,50.0,22.0,27.0,16.0,3369.0,2.01,24.25,2370.48,4
1147,176.5248760330578,61,11,46,57.046239177993385,-83.53103894036808,63.24689495353044,-87.86374550916128,729.0,56.0,15.0,23.0,23.0,3371.0,1.0,25.71,2371.01,5
1148,139.19209752511645,65,20,13,-2.094633525994894,95.12345834195526,69.11788034887269,60.650919370546035,8335.0,41.0,23.0,30.0,23.0,3376.0,0.29,35.9,2385.98,3
1149,176.90504132231402,58,16,33,-52.6875874999408,-141.06650906511112,63.24689495353044,-87.86374550916128,13693.0,56.0,15.0,23.0,23.0,3371.0,0.72,25.72,2383.9,5
1150,139.30209752511644,70,11,22,36.594556668835054,127.31790621237064,69.11788034887269,60.650919370546035,5326.0,41.0,23.0,30.0,23.0,3376.0,0.49,35.5,2382.87,3
1151,202.47822429906518,99,20,35,-55.266398604514606,27.304852188351987,-77.10527729291653,94.68842319072581,3534.0,50.0,22.0,27.0,16.0,3369.0,1.5,43.02,2379.49,4
1152,177.1777685950413,55,19,11,-0.5147861067633528,149.557585324912,63.24689495353044,-87.86374550916128,11620.0,56.0,15.0,23.0,23.0,3371.0,0.24,25.27,2381.5,5
1153,177.28776859504129,60,18,35,31.341129673927156,-41.8228317090518,63.24689495353044,-87.86374550916128,4781.0,56.0,15.0,23.0,23.0,3371.0,0.76,26.94,2375.49,5
1154,139.44495466797358,41,14,86,50.621515805251676,95.33838127801351,69.11788034887269,60.650919370546035,2751.0,41.0,23.0,30.0,23.0,3376.0,1.93,23.06,2375.75,3
1155,202.8053271028035,38,15,35,-51.23559866446436,-151.09840225993935,-77.10527729291653,94.68842319072581,5042.0,50.0,22.0,27.0,16.0,3369.0,1.5,18.49,2371.19,4
1156,177.5770247933884,45,17,98,-7.382827554737659,-9.3730973270751,63.24689495353044,-87.86374550916128,10171.0,56.0,15.0,23.0,23.0,3371.0,2.13,21.01,2378.91,5
1157,140.00339622641513,81,19,66,81.5505095246265,0.5947980350161686,69.11788034887269,60.650919370546035,2016.0,41.0,23.0,30.0,23.0,3376.0,1.48,42.96,2382.84,3
1158,178.3869421487603,35,13,43,79.60287526493846,-157.53976072205077,63.24689495353044,-87.86374550916128,2776.0,56.0,15.0,23.0,23.0,3371.0,0.93,16.29,2369.27,5
1159,203.1324299065418,63,13,71,-20.209317399455173,-178.1793561423578,-77.10527729291653,94.68842319072581,7748.0,50.0,22.0,27.0,16.0,3369.0,3.04,27.45,2377.94,4
1160,178.74231404958675,93,17,78,29.894253313494872,-177.05364497384633,63.24689495353044,-87.86374550916128,7029.0,56.0,15.0,23.0,23.0,3371.0,1.7,39.25,2382.94,5
1161,140.43196765498655,70,18,38,-19.52872383974909,-44.37859894347409,69.11788034887269,60.650919370546035,12625.0,41.0,23.0,30.0,23.0,3376.0,0.85,37.6,2391.12,3
1162,140.6787209017398,85,20,88,8.248135200822176,93.50765311044103,69.11788034887269,60.650919370546035,7173.0,41.0,23.0,30.0,23.0,3376.0,1.97,45.1,2389.0,3
1163,179.3869421487603,42,10,51,73.63838558161069,-157.51972983154616,63.24689495353044,-87.86374550916128,2860.0,56.0,15.0,23.0,23.0,3371.0,1.11,18.26,2370.2,5
1164,203.79598130841097,42,13,74,-81.47263477709313,-143.0816740127757,-77.10527729291653,94.68842319072581,2096.0,50.0,22.0,27.0,16.0,3369.0,3.17,19.47,2369.14,4
1165,141.2501494731684,85,18,28,26.94026862980094,114.09238747885837,69.11788034887269,60.650919370546035,5807.0,41.0,23.0,30.0,23.0,3376.0,0.63,44.5,2387.0,3
1166,179.8084297520661,92,12,21,35.50600230406559,-22.150716396396803,63.24689495353044,-87.86374550916128,5335.0,56.0,15.0,23.0,23.0,3371.0,0.46,37.72,2380.26,5
1167,141.43196765498658,53,19,56,15.637334269162935,68.48636153762826,69.11788034887269,60.650919370546035,5972.0,41.0,23.0,30.0,23.0,3376.0,1.25,30.08,2381.58,3
1168,204.4875700934577,87,17,50,-77.1989386813305,79.7996575182575,-77.10527729291653,94.68842319072581,367.0,50.0,22.0,27.0,16.0,3369.0,2.14,37.65,2374.37,4
1169,141.79560401862295,90,13,96,52.717264827944916,78.97616492002362,69.11788034887269,60.650919370546035,2056.0,41.0,23.0,30.0,23.0,3376.0,2.15,45.3,2384.02,3
1170,179.98198347107436,83,18,28,-28.326806624669295,-130.56633537532105,63.24689495353044,-87.86374550916128,10854.0,56.0,15.0,23.0,23.0,3371.0,0.61,35.68,2385.01,5
1171,180.21338842975203,28,19,96,26.966859423554425,176.3529282290304,63.24689495353044,-87.86374550916128,7630.0,56.0,15.0,23.0,23.0,3371.0,2.09,15.01,2373.96,5
1172,204.95485981308386,85,16,33,-18.592689253578484,-47.64819775283732,-77.10527729291653,94.68842319072581,9091.0,50.0,22.0,27.0,16.0,3369.0,1.41,36.62,2382.46,4
1173,181.0067768595041,22,18,34,69.99987697324386,-24.912203068960395,63.24689495353044,-87.86374550916128,2737.0,56.0,15.0,23.0,23.0,3371.0,0.74,12.5,2367.66,5
1174,205.26327102803714,52,16,44,-21.086540319288815,-19.248273327700957,-77.10527729291653,94.68842319072581,8290.0,50.0,22.0,27.0,16.0,3369.0,1.89,24.08,2376.79,4
1175,205.67448598130818,92,10,36,-55.600305609835054,-46.06284848857581,-77.10527729291653,94.68842319072581,5007.0,50.0,22.0,27.0,16.0,3369.0,1.54,37.66,2378.83,4
1176,181.28776859504129,75,12,37,-4.3733996891404985,177.45733103036758,63.24689495353044,-87.86374550916128,10675.0,56.0,15.0,23.0,23.0,3371.0,0.8,31.26,2383.12,5
1177,181.59355371900824,64,16,40,51.38427048380876,-130.26865624383797,63.24689495353044,-87.86374550916128,2797.0,56.0,15.0,23.0,23.0,3371.0,0.87,28.0,2373.96,5
1178,142.41898064199958,26,18,91,53.3863182308441,69.15004019916992,69.11788034887269,60.650919370546035,1803.0,41.0,23.0,30.0,23.0,3376.0,2.04,17.36,2372.56,3
1179,206.010934579439,99,11,79,-47.296650778416186,65.78718303913269,-77.10527729291653,94.68842319072581,3548.0,50.0,22.0,27.0,16.0,3369.0,3.39,40.59,2379.1,4
1180,206.74925233644836,25,19,96,-38.505148536178496,-12.64440706173525,-77.10527729291653,94.68842319072581,6260.0,50.0,22.0,27.0,16.0,3369.0,4.11,14.63,2371.65,4
1181,207.6464485981306,95,19,91,-87.62609781952588,-144.99905185081073,-77.10527729291653,94.68842319072581,1583.0,50.0,22.0,27.0,16.0,3369.0,3.9,41.23,2377.55,4
1182,181.92413223140494,10,17,91,-28.23058672776628,-23.868371388453767,63.24689495353044,-87.86374550916128,11607.0,56.0,15.0,23.0,23.0,3371.0,1.98,7.71,2374.99,5
1183,143.00988973290868,81,11,46,57.71999119437129,-4.673901164203585,69.11788034887269,60.650919370546035,3292.0,41.0,23.0,30.0,23.0,3376.0,1.03,40.56,2383.03,3
1184,208.49691588785024,35,11,86,-65.82343615786026,-96.65413829961258,-77.10527729291653,94.68842319072581,4103.0,50.0,22.0,27.0,16.0,3369.0,3.69,16.27,2370.02,4
1185,143.30859103160998,54,18,14,-7.241223618834411,104.95557263055616,69.11788034887269,60.650919370546035,9143.0,41.0,23.0,30.0,23.0,3376.0,0.31,30.24,2384.53,3
1186,143.41859103160996,43,16,26,9.293935687440325,31.01105826331832,69.11788034887269,60.650919370546035,6986.0,41.0,23.0,30.0,23.0,3376.0,0.58,24.58,2380.19,3
1187,143.58742220044113,19,19,63,-16.0592387211465,135.68875943159662,69.11788034887269,60.650919370546035,11096.0,41.0,23.0,30.0,23.0,3376.0,1.41,14.44,2380.5,3
1188,182.67619834710743,30,10,45,76.3033216643361,-23.207363224316026,63.24689495353044,-87.86374550916128,2674.0,56.0,15.0,23.0,23.0,3371.0,0.98,13.7,2368.15,5
1189,183.0480991735537,89,16,77,79.83331836973085,0.9492572283259335,63.24689495353044,-87.86374550916128,3145.0,56.0,15.0,23.0,23.0,3371.0,1.67,37.5,2378.35,5
1190,143.99651310953203,93,11,32,73.55826466925345,50.99998455022299,69.11788034887269,60.650919370546035,599.0,41.0,23.0,30.0,23.0,3376.0,0.72,46.08,2382.45,3
